Friday, April 22, 2022
64490361721200,0,0,waiting,LOOK_AT,356.6034,347.4353,359.8755,POSITION,-2.232392,1.981405,-0.2089406
64490539619600,0,0,waiting,LOOK_AT,356.5888,347.448,359.8743,POSITION,-2.232411,1.981385,-0.2089426
64490564605700,0,0,waiting,LOOK_AT,356.5737,347.4523,359.8544,POSITION,-2.232358,1.981225,-0.208993
64490578597700,0,0,waiting,LOOK_AT,356.5844,347.4509,359.8605,POSITION,-2.232523,1.981265,-0.2088556
64490596587400,0,0,waiting,LOOK_AT,356.569,347.4508,359.8565,POSITION,-2.232488,1.981183,-0.2089291
64490633565500,0,0,waiting,LOOK_AT,356.5749,347.4556,359.8629,POSITION,-2.232487,1.981183,-0.2089409
64490656552200,0,0,waiting,LOOK_AT,356.5649,347.4526,359.8589,POSITION,-2.232589,1.981206,-0.2088975
64490717517700,0,0,waiting,LOOK_AT,356.5697,347.4527,359.8686,POSITION,-2.232408,1.981134,-0.2090397
64490739505100,0,0,waiting,LOOK_AT,356.5809,347.458,359.8474,POSITION,-2.232391,1.981259,-0.2089919
64490783481400,0,0,waiting,LOOK_AT,356.5609,347.4529,359.8445,POSITION,-2.23199,1.981208,-0.2092809
64490835450500,0,0,waiting,LOOK_AT,356.5675,347.45,359.8455,POSITION,-2.232039,1.981219,-0.2092021
64490865433000,0,0,waiting,LOOK_AT,356.5695,347.4371,359.857,POSITION,-2.231841,1.981152,-0.2092927
64490896415400,0,0,waiting,LOOK_AT,356.563,347.4545,359.8681,POSITION,-2.231885,1.981162,-0.2093652
64490966375300,0,0,waiting,LOOK_AT,356.5825,347.45,359.8545,POSITION,-2.232239,1.981223,-0.2091414
64491025341100,0,0,waiting,LOOK_AT,356.5577,347.4484,359.8785,POSITION,-2.232301,1.98129,-0.2090906
64491049327400,0,0,waiting,LOOK_AT,356.5602,347.451,359.8587,POSITION,-2.232367,1.981301,-0.2090024
64491083308200,0,0,waiting,LOOK_AT,356.5654,347.4494,359.8548,POSITION,-2.232327,1.981321,-0.2090421
64491131280400,0,0,waiting,LOOK_AT,356.575,347.458,359.8645,POSITION,-2.232315,1.981289,-0.2089821
64491181251800,0,0,waiting,LOOK_AT,356.5994,347.444,359.8639,POSITION,-2.232475,1.98143,-0.2087935
64491217231500,0,0,waiting,LOOK_AT,356.5817,347.4682,359.8499,POSITION,-2.232425,1.981379,-0.2088951
64491260207300,0,0,waiting,LOOK_AT,356.5746,347.4541,359.86,POSITION,-2.232416,1.981386,-0.2088907
64491305181100,0,0,waiting,LOOK_AT,356.5683,347.4522,359.8638,POSITION,-2.232361,1.981367,-0.2089264
64491350155200,0,0,waiting,LOOK_AT,356.57,347.4629,359.8606,POSITION,-2.232481,1.981288,-0.2089122
64491380138600,0,0,waiting,LOOK_AT,356.567,347.4656,359.8698,POSITION,-2.232373,1.981288,-0.2089685
64491423113500,0,0,waiting,LOOK_AT,356.5609,347.4524,359.8595,POSITION,-2.232224,1.98125,-0.2091047
64491473084400,0,0,waiting,LOOK_AT,356.575,347.4504,359.8811,POSITION,-2.232373,1.981298,-0.209063
64491532051000,0,0,waiting,LOOK_AT,356.5758,347.4622,359.8521,POSITION,-2.232379,1.981313,-0.209135
64491560036400,0,0,waiting,LOOK_AT,356.5794,347.466,359.8805,POSITION,-2.232358,1.981236,-0.2091137
64491629013300,0,0,waiting,LOOK_AT,356.5651,347.4646,359.8432,POSITION,-2.232212,1.981227,-0.2091889
64491702081700,0,0,waiting,LOOK_AT,356.5602,347.471,359.8638,POSITION,-2.232369,1.981271,-0.2089617
64491755050900,0,0,waiting,LOOK_AT,356.5825,347.4542,359.8664,POSITION,-2.232311,1.981352,-0.2089906
64491808020700,0,0,waiting,LOOK_AT,356.5598,347.4567,359.8587,POSITION,-2.232355,1.981374,-0.2089515
64491851995800,0,0,waiting,LOOK_AT,356.5471,347.4573,359.8648,POSITION,-2.232244,1.981336,-0.2090638
64491893972100,0,0,waiting,LOOK_AT,356.5464,347.479,359.8682,POSITION,-2.232415,1.981248,-0.2089302
64491941943700,0,0,waiting,LOOK_AT,356.5802,347.4603,359.8699,POSITION,-2.232434,1.981397,-0.208972
64491987917100,0,0,waiting,LOOK_AT,356.5649,347.4583,359.8482,POSITION,-2.232327,1.981349,-0.2089978
64492035889900,0,0,waiting,LOOK_AT,356.5687,347.4831,359.8639,POSITION,-2.232214,1.981334,-0.2090386
64492051880500,0,0,waiting,LOOK_AT,356.5542,347.4623,359.8687,POSITION,-2.232128,1.981311,-0.2090839
64492067871300,0,0,waiting,LOOK_AT,356.5455,347.4815,359.8654,POSITION,-2.232305,1.98126,-0.2090445
64492114844800,0,0,waiting,LOOK_AT,356.5781,347.4838,359.8575,POSITION,-2.232275,1.981283,-0.2090654
64492153822900,0,0,waiting,LOOK_AT,356.5531,347.4921,359.8716,POSITION,-2.232157,1.98124,-0.2092191
64492189802600,0,0,waiting,LOOK_AT,356.5394,347.473,359.8723,POSITION,-2.232249,1.981162,-0.2091452
64492228779800,0,0,waiting,LOOK_AT,356.5682,347.4415,359.8357,POSITION,-2.232183,1.981172,-0.2091852
64492253766200,0,0,waiting,LOOK_AT,356.5547,347.473,359.8608,POSITION,-2.232199,1.981117,-0.2092559
64492273753900,0,0,waiting,LOOK_AT,356.5829,347.453,359.8605,POSITION,-2.232192,1.981119,-0.2091627
64492319727900,0,0,waiting,LOOK_AT,356.5532,347.4684,359.8745,POSITION,-2.232308,1.981097,-0.2090898
64492347712200,0,0,waiting,LOOK_AT,356.5738,347.4513,359.8532,POSITION,-2.232545,1.981229,-0.2088516
64492374696000,0,0,waiting,LOOK_AT,356.573,347.4642,359.859,POSITION,-2.232528,1.981202,-0.2088882
64492416672500,0,0,waiting,LOOK_AT,356.5605,347.4604,359.8629,POSITION,-2.232496,1.981226,-0.2089613
64492442658500,0,0,waiting,LOOK_AT,356.5472,347.4698,359.8583,POSITION,-2.232513,1.981194,-0.2089872
64492459647200,0,0,waiting,LOOK_AT,356.5622,347.4563,359.887,POSITION,-2.232302,1.981194,-0.2090878
64492487630900,0,0,waiting,LOOK_AT,356.5809,347.4555,359.871,POSITION,-2.23228,1.981155,-0.2090825
64492524611200,0,0,waiting,LOOK_AT,356.5631,347.4713,359.8345,POSITION,-2.232499,1.981119,-0.2089584
64492552593800,0,0,waiting,LOOK_AT,356.5757,347.4561,359.8458,POSITION,-2.23246,1.981094,-0.2089658
64492585575600,0,0,waiting,LOOK_AT,356.5611,347.4739,359.8347,POSITION,-2.232307,1.981071,-0.2090971
64492648540000,0,0,waiting,LOOK_AT,356.5983,347.458,359.8582,POSITION,-2.232344,1.98114,-0.209045
64492671526100,0,0,waiting,LOOK_AT,356.5669,347.4677,359.8613,POSITION,-2.23243,1.9811,-0.2090033
64492719498600,0,0,waiting,LOOK_AT,356.5817,347.4724,359.869,POSITION,-2.232196,1.981072,-0.2091804
64492735489700,0,0,waiting,LOOK_AT,356.5355,347.4822,359.8439,POSITION,-2.232409,1.981064,-0.2089339
64492758476100,0,0,waiting,LOOK_AT,356.5747,347.4713,359.8214,POSITION,-2.232159,1.981068,-0.2090942
64492786460400,0,0,waiting,LOOK_AT,356.5537,347.4693,359.8513,POSITION,-2.232003,1.981078,-0.2091529
64492828436600,0,0,waiting,LOOK_AT,356.5568,347.4501,359.8544,POSITION,-2.23187,1.981033,-0.209192
64492850424000,0,0,waiting,LOOK_AT,356.5765,347.4787,359.8388,POSITION,-2.231878,1.981122,-0.2092972
