jueves, 5 de agosto de 2021
42000117124900,0,0,waiting,LOOK_AT,31,24226,17,1585,0,8539292,POSITION,-1,435599,1,885291,-0,1574095
42000241073300,0,0,waiting,LOOK_AT,31,52708,17,77743,0,9502329,POSITION,-1,434672,1,884429,-0,1577917
42000262062300,0,0,waiting,LOOK_AT,7,539949,342,9095,356,9413,POSITION,-1,498706,1,934258,-0,1133362
42000278051300,0,0,waiting,LOOK_AT,7,295501,342,7398,357,1887,POSITION,-1,499611,1,934747,-0,1132449
42000285048500,0,0,waiting,LOOK_AT,7,167587,342,6641,357,3676,POSITION,-1,500092,1,935004,-0,1129725
42000298039300,0,0,waiting,LOOK_AT,7,124696,342,6369,357,4604,POSITION,-1,500301,1,935038,-0,1129148
42000308034500,0,0,waiting,LOOK_AT,7,085438,342,5913,357,5339,POSITION,-1,500574,1,935097,-0,112802
42000315030200,0,0,waiting,LOOK_AT,7,043653,342,5487,357,6037,POSITION,-1,500787,1,935179,-0,1127272
42000321026800,0,0,waiting,LOOK_AT,7,022655,342,5112,357,6813,POSITION,-1,501016,1,935245,-0,11268
42000330022100,0,0,waiting,LOOK_AT,6,987434,342,4729,357,7457,POSITION,-1,501235,1,935347,-0,1125878
42000341015600,0,0,waiting,LOOK_AT,6,948039,342,4492,357,8128,POSITION,-1,501353,1,93546,-0,1124439
42000352010800,0,0,waiting,LOOK_AT,6,922274,342,4337,357,8669,POSITION,-1,501547,1,935606,-0,1123023
42000364002200,0,0,waiting,LOOK_AT,6,887328,342,4201,357,9057,POSITION,-1,501649,1,935698,-0,1121312
42000374996200,0,0,waiting,LOOK_AT,6,846744,342,4298,357,9301,POSITION,-1,501771,1,935778,-0,1119841
42000385989200,0,0,waiting,LOOK_AT,6,818653,342,4471,357,9494,POSITION,-1,501878,1,935861,-0,1118455
42000397982400,0,0,waiting,LOOK_AT,6,79303,342,4646,357,9705,POSITION,-1,501937,1,935947,-0,1116657
