martes, 9 de noviembre de 2021
47602981993600,0,0,waiting,LOOK_AT,355,3834,347,5666,358,8665,POSITION,-2,300387,2,068014,-0,2511023
47603049938200,0,0,waiting,LOOK_AT,355,3818,347,5656,358,8627,POSITION,-2,300399,2,068076,-0,2511547
47603084919500,0,0,waiting,LOOK_AT,5,878449,61,02134,20,61067,POSITION,-2,579785,2,903254,-0,2657548
47603093913300,0,0,waiting,LOOK_AT,5,326979,61,42549,20,4594,POSITION,-2,581178,2,905984,-0,2680309
47603102910200,0,0,waiting,LOOK_AT,4,902861,61,68706,20,35278,POSITION,-2,582251,2,90886,-0,270178
47603110914500,0,0,waiting,LOOK_AT,4,417773,61,94464,20,27417,POSITION,-2,583025,2,911547,-0,2722069
47603120909700,0,0,waiting,LOOK_AT,3,90947,62,14564,20,24499,POSITION,-2,583778,2,914369,-0,2741989
47603129893800,0,0,waiting,LOOK_AT,3,555635,62,47871,20,1886,POSITION,-2,584296,2,917294,-0,2762157
47603140886800,0,0,waiting,LOOK_AT,3,296793,62,95039,20,12624,POSITION,-2,584425,2,920782,-0,2777006
47603150882800,0,0,waiting,LOOK_AT,3,09352,63,48672,19,99575,POSITION,-2,584633,2,924349,-0,2792898
47603162873700,0,0,waiting,LOOK_AT,2,881659,64,00215,19,76036,POSITION,-2,584319,2,927732,-0,2807433
47603173868900,0,0,waiting,LOOK_AT,2,537486,64,48303,19,56121,POSITION,-2,584438,2,931041,-0,2822287
47603184861400,0,0,waiting,LOOK_AT,1,952996,64,86224,19,25931,POSITION,-2,584605,2,933976,-0,2837307
47603195862000,0,0,waiting,LOOK_AT,1,255932,65,23407,18,93325,POSITION,-2,585074,2,936872,-0,285371
47603207848500,0,0,waiting,LOOK_AT,0,2998706,65,66184,18,54228,POSITION,-2,585239,2,939387,-0,2868559
47603218841300,0,0,waiting,LOOK_AT,359,4193,66,07999,18,06122,POSITION,-2,58558,2,941783,-0,2885927
47603229849400,0,0,waiting,LOOK_AT,358,5863,66,46073,17,51256,POSITION,-2,586222,2,944215,-0,2903238
47603241830400,0,0,waiting,LOOK_AT,357,6806,66,64948,17,09678,POSITION,-2,586765,2,946139,-0,2923125
47603251836900,0,0,waiting,LOOK_AT,356,9409,67,02792,16,84611,POSITION,-2,587283,2,948145,-0,2943781
47603265815100,0,0,waiting,LOOK_AT,356,372,67,41654,16,64324,POSITION,-2,587885,2,949897,-0,2967265
47603275810900,0,0,waiting,LOOK_AT,355,9495,67,72656,16,42806,POSITION,-2,588392,2,951752,-0,2992373
47603284822600,0,0,waiting,LOOK_AT,355,5195,68,03889,16,29888,POSITION,-2,589157,2,953132,-0,3019378
47603295797800,0,0,waiting,LOOK_AT,355,1594,68,23441,16,1276,POSITION,-2,589836,2,954472,-0,3043563
47603306810700,0,0,waiting,LOOK_AT,355,2286,68,43418,15,98889,POSITION,-2,590641,2,955765,-0,3065304
47603318799800,0,0,waiting,LOOK_AT,355,5324,68,7115,15,79041,POSITION,-2,591559,2,957245,-0,309007
47603328779900,0,0,waiting,LOOK_AT,355,4921,69,18909,15,54142,POSITION,-2,592201,2,958533,-0,3111112
47603340772300,0,0,waiting,LOOK_AT,355,0974,69,5072,15,15302,POSITION,-2,593128,2,95959,-0,313475
47603350766800,0,0,waiting,LOOK_AT,354,4785,69,7644,14,65288,POSITION,-2,594123,2,960498,-0,3159692
47603362773400,0,0,waiting,LOOK_AT,353,3039,69,81371,14,23841,POSITION,-2,594753,2,960731,-0,3182169
47603373763300,0,0,waiting,LOOK_AT,352,3776,69,91254,13,84057,POSITION,-2,595272,2,961103,-0,320151
47603384746500,0,0,waiting,LOOK_AT,351,6878,69,96812,13,48288,POSITION,-2,595337,2,961625,-0,3211201
47603395746800,0,0,waiting,LOOK_AT,351,0768,70,15608,13,11481,POSITION,-2,595537,2,962214,-0,3224798
47603407747700,0,0,waiting,LOOK_AT,350,2997,70,38947,12,70261,POSITION,-2,595618,2,962901,-0,3231679
47603418727600,0,0,waiting,LOOK_AT,349,3177,70,62029,12,26728,POSITION,-2,595909,2,96308,-0,3244314
47603429735300,0,0,waiting,LOOK_AT,348,4364,70,72495,11,89873,POSITION,-2,595957,2,963057,-0,3257366
47603440725200,0,0,waiting,LOOK_AT,347,8565,70,75176,11,5919,POSITION,-2,596231,2,962869,-0,3271295
47603451708200,0,0,waiting,LOOK_AT,347,4725,70,91721,11,19406,POSITION,-2,596225,2,962672,-0,3286583
47603462716200,0,0,waiting,LOOK_AT,347,3638,71,22333,10,79654,POSITION,-2,595809,2,962219,-0,3298392
47603476694300,0,0,waiting,LOOK_AT,347,461,71,52676,10,50472,POSITION,-2,595438,2,961867,-0,3309627
47603484700200,0,0,waiting,LOOK_AT,347,5406,72,01,10,4076,POSITION,-2,594306,2,961308,-0,3310429
47603495683900,0,0,waiting,LOOK_AT,347,442,72,36873,10,25438,POSITION,-2,593423,2,960469,-0,3315084
47603506687600,0,0,waiting,LOOK_AT,347,3829,72,67654,10,06082,POSITION,-2,592368,2,959533,-0,3319181
47603518683800,0,0,waiting,LOOK_AT,347,0895,72,89207,9,866476,POSITION,-2,591421,2,958297,-0,3326916
47603528664700,0,0,waiting,LOOK_AT,346,6242,73,15013,9,843595,POSITION,-2,590598,2,956756,-0,3337063
47603541660600,0,0,waiting,LOOK_AT,346,4624,73,40723,9,84183,POSITION,-2,589628,2,955257,-0,3350186
47603551969100,0,0,waiting,LOOK_AT,346,5881,73,99014,9,516504,POSITION,-2,588598,2,954081,-0,3357274
47603563963600,0,0,waiting,LOOK_AT,346,6716,74,7768,8,870747,POSITION,-2,587024,2,953197,-0,3358319
47603572958400,0,0,waiting,LOOK_AT,346,6928,74,86166,8,052028,POSITION,-2,586337,2,952645,-0,3364
47603583949900,0,0,waiting,LOOK_AT,345,9142,75,6341,7,026059,POSITION,-2,584734,2,952142,-0,3361608
47603595949700,0,0,waiting,LOOK_AT,345,6487,76,34031,6,062888,POSITION,-2,58337,2,951711,-0,3359892
47603607944800,0,0,waiting,LOOK_AT,346,2767,77,06045,5,704985,POSITION,-2,582662,2,951534,-0,3366027
47603618930200,0,0,waiting,LOOK_AT,347,0853,77,43844,5,660589,POSITION,-2,582033,2,951283,-0,3378149
47603630923400,0,0,waiting,LOOK_AT,347,6822,77,24161,5,712022,POSITION,-2,581288,2,950808,-0,3397068
47603640917600,0,0,waiting,LOOK_AT,348,0891,77,17269,5,582581,POSITION,-2,576969,2,951444,-0,3329924
47603650913200,0,0,waiting,LOOK_AT,348,3997,77,04176,5,266739,POSITION,-2,575833,2,951265,-0,3337041
47603663905900,0,0,waiting,LOOK_AT,348,7221,76,99301,4,785483,POSITION,-2,574468,2,951119,-0,3338308
47603677896400,0,0,waiting,LOOK_AT,348,9584,77,07781,4,369161,POSITION,-2,574062,2,950134,-0,3359808
47603684892800,0,0,waiting,LOOK_AT,349,3341,76,86931,4,018461,POSITION,-2,572806,2,948947,-0,3358407
47603697886200,0,0,waiting,LOOK_AT,349,9108,76,80011,3,689153,POSITION,-2,571904,2,947654,-0,3362477
47603707880100,0,0,waiting,LOOK_AT,350,5198,76,9966,3,488639,POSITION,-2,572732,2,945652,-0,3393089
47603717873800,0,0,waiting,LOOK_AT,351,287,77,25894,3,432487,POSITION,-2,572898,2,944125,-0,3406471
47603728868600,0,0,waiting,LOOK_AT,351,7395,77,55562,3,499367,POSITION,-2,57306,2,942669,-0,3417249
47603740860200,0,0,waiting,LOOK_AT,351,963,77,90752,3,365072,POSITION,-2,574113,2,941162,-0,3449478
47603750856700,0,0,waiting,LOOK_AT,351,7322,78,36674,3,055341,POSITION,-2,573913,2,939877,-0,3454256
47603763847700,0,0,waiting,LOOK_AT,351,636,78,93493,2,562323,POSITION,-2,573439,2,938764,-0,3453657
47603773843600,0,0,waiting,LOOK_AT,351,8132,79,28372,2,321361,POSITION,-2,57281,2,937892,-0,3453746
47603788832500,0,0,waiting,LOOK_AT,352,3262,79,58417,2,289731,POSITION,-2,572711,2,936527,-0,3456927
47603800826300,0,0,waiting,LOOK_AT,352,692,79,66013,2,303742,POSITION,-2,572109,2,934461,-0,345939
47603811819900,0,0,waiting,LOOK_AT,352,7825,79,49763,2,354931,POSITION,-2,57155,2,932086,-0,3467707
47603823812900,0,0,waiting,LOOK_AT,352,5884,79,45644,2,514697,POSITION,-2,570839,2,929288,-0,3468266
47603834807400,0,0,waiting,LOOK_AT,352,521,79,4271,2,583273,POSITION,-2,569752,2,926543,-0,3466896
47603845804600,0,0,waiting,LOOK_AT,352,9237,79,37779,2,667769,POSITION,-2,569039,2,924226,-0,3455689
47603856813300,0,0,waiting,LOOK_AT,353,3716,79,14849,2,946174,POSITION,-2,568887,2,921762,-0,3445158
47603866788600,0,0,waiting,LOOK_AT,354,0204,78,90319,3,256413,POSITION,-2,569033,2,919439,-0,3434892
47603880779900,0,0,waiting,LOOK_AT,354,8796,78,6048,3,559302,POSITION,-2,569558,2,916777,-0,3424961
47603890774900,0,0,waiting,LOOK_AT,355,8091,78,26772,3,816574,POSITION,-2,569939,2,914192,-0,3412605
47603901769500,0,0,waiting,LOOK_AT,356,5499,77,91621,3,962767,POSITION,-2,57055,2,911306,-0,3396823
47603911763900,0,0,waiting,LOOK_AT,356,9386,77,52153,4,22871,POSITION,-2,570829,2,908176,-0,3382739
47603922756500,0,0,waiting,LOOK_AT,357,0721,77,17643,4,523466,POSITION,-2,571552,2,904794,-0,3367876
47603933750200,0,0,waiting,LOOK_AT,356,9278,76,9258,4,733447,POSITION,-2,572605,2,901151,-0,3351679
47603944743900,0,0,waiting,LOOK_AT,356,8512,76,46372,5,182854,POSITION,-2,573494,2,897489,-0,333542
47603956737500,0,0,waiting,LOOK_AT,357,4684,76,04316,5,634564,POSITION,-2,574904,2,894267,-0,3320203
47603968730300,0,0,waiting,LOOK_AT,358,1602,75,39804,6,164566,POSITION,-2,576369,2,891129,-0,330858
47603979723700,0,0,waiting,LOOK_AT,359,2445,74,79369,6,490881,POSITION,-2,5779,2,88835,-0,3294972
47603990717400,0,0,waiting,LOOK_AT,0,2966411,74,24174,6,743438,POSITION,-2,579596,2,885707,-0,3285923
47604000711500,0,0,waiting,LOOK_AT,1,274934,73,65954,6,687777,POSITION,-2,581243,2,883202,-0,3278283
47604011706400,0,0,waiting,LOOK_AT,1,854794,73,1265,6,445536,POSITION,-2,582611,2,880714,-0,3265541
47604023700500,0,0,waiting,LOOK_AT,2,075836,72,6254,6,132882,POSITION,-2,584151,2,878207,-0,3254188
47604034692800,0,0,waiting,LOOK_AT,2,357277,72,1011,5,905509,POSITION,-2,58524,2,875716,-0,3247185
47604045686700,0,0,waiting,LOOK_AT,3,385198,71,81208,5,642025,POSITION,-2,586536,2,874711,-0,3244889
47604056680000,0,0,waiting,LOOK_AT,4,249992,71,79459,5,519527,POSITION,-2,58776,2,873408,-0,3246628
47604070671800,0,0,waiting,LOOK_AT,4,929781,71,84695,5,373223,POSITION,-2,58878,2,872223,-0,3245387
47604080666600,0,0,waiting,LOOK_AT,5,273343,71,97067,5,211598,POSITION,-2,589618,2,870445,-0,325335
47604087663800,0,0,waiting,LOOK_AT,5,707139,71,83043,4,995627,POSITION,-2,59026,2,869114,-0,3254472
47604100659700,0,0,waiting,LOOK_AT,6,374429,71,74664,4,819673,POSITION,-2,590884,2,867371,-0,3258439
47604111654100,0,0,waiting,LOOK_AT,7,179412,71,73801,4,769987,POSITION,-2,591695,2,865735,-0,3260418
47604121647700,0,0,waiting,LOOK_AT,7,917061,71,86902,4,706661,POSITION,-2,592947,2,863955,-0,3265333
47604131642600,0,0,waiting,LOOK_AT,8,616635,71,97717,4,641143,POSITION,-2,59427,2,862281,-0,3271246
47604143635400,0,0,waiting,LOOK_AT,8,981988,72,26498,4,60731,POSITION,-2,595856,2,860371,-0,3272019
