Friday, April 22, 2022
60283387009300,0,300,session,LOOK_AT,356.5704,77.4195,359.8696,POSITION,-0.4824979,1.981241,0.2318087
60284548342900,0,300,session,LOOK_AT,356.571,77.41661,359.8691,POSITION,-0.4824693,1.981263,0.2318617
60284825184200,0,300,session,LOOK_AT,356.5806,77.44485,359.8665,POSITION,-0.4814869,1.981516,0.2329174
60284947114600,0,300,session,LOOK_AT,356.5789,77.43673,359.8635,POSITION,-0.4817461,1.981495,0.2326842
60285010077600,0,300,session,LOOK_AT,356.5758,77.43658,359.8662,POSITION,-0.4818147,1.981437,0.2326194
60285108022600,0,300,session,LOOK_AT,356.5813,77.43847,359.8634,POSITION,-0.481625,1.981519,0.23263
60285193972800,0,300,session,LOOK_AT,356.5778,77.44432,359.8598,POSITION,-0.4815845,1.981494,0.2327836
60285221955900,0,300,session,LOOK_AT,356.58,77.43098,359.886,POSITION,-0.4815392,1.981489,0.2328836
60285273927900,0,300,session,LOOK_AT,356.568,77.45,359.8653,POSITION,-0.4815317,1.981471,0.2329244
60285322898800,0,300,session,LOOK_AT,356.5888,77.43339,359.863,POSITION,-0.4815059,1.981562,0.2330256
60285390859900,0,300,session,LOOK_AT,356.5764,77.43814,359.8772,POSITION,-0.4815701,1.98154,0.2329445
60285470815200,0,300,session,LOOK_AT,356.5662,77.44315,359.87,POSITION,-0.4815528,1.981529,0.2329758
60285542774300,0,300,session,LOOK_AT,356.5738,77.43798,359.8728,POSITION,-0.4816985,1.981574,0.2325497
60285596742500,0,300,session,LOOK_AT,356.5754,77.42445,359.8652,POSITION,-0.4817618,1.981504,0.2324779
60285630722500,0,300,session,LOOK_AT,356.559,77.43552,359.8568,POSITION,-0.4817985,1.981476,0.2324762
60285675697100,0,300,session,LOOK_AT,356.5559,77.42368,359.8482,POSITION,-0.4818125,1.981428,0.2325562
60285732663800,0,300,session,LOOK_AT,356.5689,77.437,359.8792,POSITION,-0.4818357,1.981493,0.2325923
60285774639800,0,300,session,LOOK_AT,356.5669,77.42009,359.8574,POSITION,-0.4818497,1.981497,0.2325233
60285820613400,0,300,session,LOOK_AT,356.5559,77.44707,359.8922,POSITION,-0.4818749,1.981476,0.2325534
60285854594000,0,300,session,LOOK_AT,356.5867,77.43841,359.8723,POSITION,-0.4820172,1.981437,0.2324
60285899568900,0,300,session,LOOK_AT,356.6001,77.44542,359.8706,POSITION,-0.4820766,1.981439,0.2323683
60285942543300,0,300,session,LOOK_AT,356.5906,77.43319,359.8815,POSITION,-0.4820932,1.981387,0.2324382
60285986521200,0,300,session,LOOK_AT,356.5648,77.43723,359.8584,POSITION,-0.4818348,1.98132,0.2326336
60286033000100,0,300,session,LOOK_AT,356.5538,77.44282,359.8659,POSITION,-0.4818197,1.981355,0.2325968
60286080972600,0,300,session,LOOK_AT,356.5792,77.42358,359.8571,POSITION,-0.4816796,1.981385,0.2326546
60286129944400,0,300,session,LOOK_AT,356.5704,77.44484,359.8697,POSITION,-0.4817182,1.981341,0.2326394
60286176917400,0,300,session,LOOK_AT,356.5732,77.40932,359.8654,POSITION,-0.481737,1.981366,0.2326745
60286210898200,0,300,session,LOOK_AT,356.5867,77.4334,359.8583,POSITION,-0.4818591,1.981368,0.2326506
60286264867300,0,300,session,LOOK_AT,356.5681,77.42163,359.8596,POSITION,-0.4816969,1.981339,0.2326887
60286299847400,0,300,session,LOOK_AT,356.5689,77.43478,359.8727,POSITION,-0.4818747,1.981292,0.2324197
60286332828400,0,300,session,LOOK_AT,356.5816,77.42699,359.8605,POSITION,-0.481847,1.981325,0.2324659
60286380802300,0,300,session,LOOK_AT,356.5836,77.43286,359.8656,POSITION,-0.4818155,1.981342,0.2324948
60286458756200,0,300,session,LOOK_AT,356.5843,77.4288,359.8676,POSITION,-0.4818422,1.981321,0.2324314
60286643650200,0,300,session,LOOK_AT,356.5649,77.41239,359.8397,POSITION,-0.482107,1.981245,0.2322906
60286871519900,0,300,session,LOOK_AT,356.5641,77.43785,359.8668,POSITION,-0.4818382,1.981311,0.2326023
60286919494500,0,300,session,LOOK_AT,356.5574,77.44304,359.8513,POSITION,-0.4823888,1.981213,0.2320309
60286959469600,0,300,session,LOOK_AT,356.5661,77.41796,359.8475,POSITION,-0.4821466,1.981228,0.2321326
60287021434600,0,300,session,LOOK_AT,356.537,77.42542,359.8446,POSITION,-0.4822361,1.98118,0.2321577
60287062410200,0,300,session,LOOK_AT,356.5432,77.44949,359.8523,POSITION,-0.4822484,1.981137,0.2321835
60287124375000,0,300,session,LOOK_AT,356.5583,77.43836,359.8367,POSITION,-0.4823543,1.981175,0.2321762
60287169349300,0,300,session,LOOK_AT,356.5592,77.4614,359.8652,POSITION,-0.4825477,1.981133,0.2319313
60287215322700,0,300,session,LOOK_AT,356.5562,77.43752,359.8504,POSITION,-0.482267,1.981327,0.2319765
60287256299700,0,300,session,LOOK_AT,356.5614,77.44579,359.8432,POSITION,-0.4824983,1.981323,0.2317755
60287302273600,0,300,session,LOOK_AT,356.5617,77.42352,359.8546,POSITION,-0.4824587,1.98135,0.2318369
60287331256300,0,300,session,LOOK_AT,356.5593,77.43272,359.8449,POSITION,-0.4825688,1.981214,0.2317663
60287385225400,0,300,session,LOOK_AT,356.5765,77.44199,359.8637,POSITION,-0.4826495,1.98122,0.2316897
60287431199100,0,300,session,LOOK_AT,356.5586,77.43705,359.8641,POSITION,-0.4827313,1.981134,0.2315974
60287523147500,0,300,session,LOOK_AT,356.5765,77.44137,359.8718,POSITION,-0.482637,1.981104,0.2316381
60287565121800,0,300,session,LOOK_AT,356.5673,77.4436,359.8642,POSITION,-0.4824107,1.981198,0.231877
60287617092300,0,300,session,LOOK_AT,356.5794,77.42818,359.8624,POSITION,-0.4824572,1.98125,0.2317992
60287667065900,0,300,session,LOOK_AT,356.558,77.42888,359.8597,POSITION,-0.4824272,1.981215,0.2318819
60287728029500,0,300,session,LOOK_AT,356.5704,77.44778,359.8632,POSITION,-0.4824001,1.981218,0.2319041
60287822974900,0,300,session,LOOK_AT,356.571,77.43564,359.8709,POSITION,-0.4825061,1.981227,0.2318229
60287874945400,0,300,session,LOOK_AT,356.5744,77.42793,359.8642,POSITION,-0.4825348,1.981246,0.2317146
60287930912500,0,300,session,LOOK_AT,356.5668,77.4237,359.863,POSITION,-0.4829227,1.981108,0.2312603
60287967891200,0,300,session,LOOK_AT,356.5831,77.41664,359.8583,POSITION,-0.4829953,1.981105,0.2311855
60288012865900,0,300,session,LOOK_AT,356.5704,77.41003,359.8728,POSITION,-0.4828874,1.981065,0.2314092
60288061838000,0,300,session,LOOK_AT,356.5819,77.40809,359.8574,POSITION,-0.4827994,1.981106,0.2314709
60288112808600,0,300,session,LOOK_AT,356.5797,77.41182,359.8643,POSITION,-0.4827756,1.981151,0.2315249
60288150787200,0,300,session,LOOK_AT,356.5711,77.40273,359.8827,POSITION,-0.4826922,1.981256,0.2316604
60288186767100,0,300,session,LOOK_AT,356.5865,77.41922,359.8946,POSITION,-0.4826471,1.981276,0.231781
60288223744900,0,300,session,LOOK_AT,356.5876,77.41879,359.8778,POSITION,-0.482724,1.98119,0.2317864
60288276714500,0,300,session,LOOK_AT,356.5958,77.42095,359.8791,POSITION,-0.4828054,1.981185,0.2316668
60288315693100,0,300,session,LOOK_AT,357.1172,78.09575,359.8978,POSITION,-0.4447507,1.988733,0.2815367
60288336680400,0,300,session,LOOK_AT,357.1109,78.16931,359.7506,POSITION,-0.4435671,1.991601,0.2758086
60288371661600,0,300,session,LOOK_AT,357.1045,78.17499,359.7173,POSITION,-0.4443946,1.992302,0.2733766
