Thursday, April 21, 2022
69494211956400,0,300,session,LOOK_AT,8.776001,56.06071,359.973,POSITION,-1.38631,2.137321,0.235802
69498671402600,0,300,session,LOOK_AT,8.780869,56.0603,359.9768,POSITION,-1.384403,2.135836,0.2354923
69498747359600,0,300,session,LOOK_AT,11.1658,56.90772,359.8649,POSITION,-1.461886,2.155361,0.2805224
69498818318300,0,300,session,LOOK_AT,10.9506,57.46068,0.6032643,POSITION,-1.448113,2.154786,0.2706868
69498849300900,0,300,session,LOOK_AT,11.03101,57.49786,0.5786338,POSITION,-1.449082,2.155145,0.2718199
69498888278200,0,300,session,LOOK_AT,11.0526,57.54177,0.6116838,POSITION,-1.449501,2.155352,0.2728099
69498934251300,0,300,session,LOOK_AT,11.0521,57.54816,0.5958791,POSITION,-1.44929,2.155564,0.2727208
69498959237400,0,300,session,LOOK_AT,11.07164,57.59533,0.6137911,POSITION,-1.450424,2.154648,0.2733419
69499008209500,0,300,session,LOOK_AT,11.0698,57.58737,0.5896559,POSITION,-1.44971,2.154921,0.2727649
69499046188900,0,300,session,LOOK_AT,11.20001,57.65268,0.5995058,POSITION,-1.450826,2.154249,0.2737464
69499067175600,0,300,session,LOOK_AT,11.23185,57.67693,0.6155763,POSITION,-1.451066,2.154186,0.2743884
69499119145500,0,300,session,LOOK_AT,11.23029,57.67122,0.6104119,POSITION,-1.451016,2.154136,0.2746004
69499157124600,0,300,session,LOOK_AT,11.23667,57.67642,0.5782109,POSITION,-1.451547,2.153927,0.2742568
69499191104900,0,300,session,LOOK_AT,11.23616,57.68789,0.5648757,POSITION,-1.451174,2.154008,0.2741154
69499239077700,0,300,session,LOOK_AT,11.24591,57.66597,0.5848241,POSITION,-1.452681,2.154454,0.2749465
69499265062500,0,300,session,LOOK_AT,11.33142,57.67738,0.5803732,POSITION,-1.453721,2.154414,0.275824
69499322029200,0,300,session,LOOK_AT,11.35748,57.68664,0.5787807,POSITION,-1.454115,2.154092,0.2767619
69499359008700,0,300,session,LOOK_AT,11.36972,57.70699,0.591952,POSITION,-1.454554,2.153852,0.2769034
69499393169400,0,300,session,LOOK_AT,11.41041,57.70893,0.5988408,POSITION,-1.455099,2.153955,0.2772693
69499434965500,0,300,session,LOOK_AT,11.47218,57.73915,0.577253,POSITION,-1.454905,2.154088,0.2775964
